bin,sst
23092654,-1.82701
23092655,-1.85738
23092656,-1.87000
23092657,-1.86099
23092658,-1.83063
23092659,-1.89900
23092660,-1.95000
23092667,-1.91625
23092668,-1.85300
23092669,-1.83167
23092670,-1.88000
23092671,-1.81750
23092672,-1.77375
23092673,-1.91351
23092674,-1.73034
23092675,-1.81013
23092676,-1.80923
23092677,-1.69285
23092678,-1.58842
23092679,-1.51304
23092680,-1.59177
23092681,-1.57994
23092682,-1.61700
23092683,-0.62738
23092684,-0.29047
23092685,-0.34497
23092686,-0.51215
23092687,-0.66020
23092688,-0.64272
23092689,-0.61290
23092690,-0.81315
23092691,-0.68651
23092692,-0.55111
23092693,-0.53448
23092694,-0.57492
23092695,-0.95743
23092711,-1.68500
23092712,-1.41217
23092713,-1.45380
23092714,-1.51307
23092715,-1.26347
23092716,-1.63914
23092719,-1.46702
23092720,-1.48263
23092721,-1.53360
23092722,-1.65529
23092724,-1.66121
23095505,-1.96167
23095506,-1.86270
23095507,-1.79525
23095508,-1.81000
23095522,-1.88863
23095523,-1.88301
23095524,-1.86501
23095525,-1.81144
23095526,-1.89167
23095527,-1.83167
23095528,-1.84319
23095529,-1.72284
23095530,-1.64414
23095531,-1.60858
23095532,-1.52708
23095533,-1.36342
23095534,-1.35023
23095535,-1.49944
23095536,-1.57143
23095537,-1.55813
23095538,-1.36198
23095539,-1.24672
23095540,-0.74213
23095541,-0.67670
23095542,-0.89085
23095543,-0.59941
23095544,-0.66662
23095545,-0.69672
23095546,-0.73711
23095547,-0.85705
23095548,-0.73915
23095549,-0.62948
23095550,-0.81091
23095551,-0.97500
23095565,-1.58820
23095566,-1.50700
23095567,-1.34992
23095568,-1.30755
23095569,-1.31285
23095570,-1.21613
23095571,-1.34690
23095572,-1.51403
23095573,-1.40016
23095574,-1.41378
23095579,-1.73231
23095580,-1.61068
23095581,-1.87000
23098349,-2.00000
23098350,-1.89625
23098351,-1.94932
23098352,-1.81300
23098353,-1.94235
23098354,-1.88002
23098355,-1.83330
23098356,-1.91214
23098357,-1.97625
23098371,-1.97917
23098372,-1.84048
23098373,-1.70602
23098374,-1.62781
23098375,-1.85279
23098376,-1.95583
23098377,-1.83367
23098378,-1.73403
23098379,-1.64310
23098380,-1.55806
23098381,-1.48997
23098382,-1.36471
23098383,-1.46245
23098384,-1.65312
23098385,-1.39987
23098386,-1.30484
23098387,-1.45794
23098388,-1.77207
23098389,-1.81856
23098390,-0.58318
23098391,-0.84405
23098392,-0.81812
23098393,-0.71097
23098394,-0.80230
23098395,-0.71333
23098396,-0.76051
23098397,-0.89737
23098398,-0.62213
23098399,-0.51793
23098400,-0.80231
23098401,-1.16737
23098406,-1.25000
23098407,-1.34820
23098408,-1.38901
23098409,-1.61041
23098410,-1.66115
23098411,-1.61277
23098412,-1.60594
23098413,-1.72239
23098414,-1.65184
23098415,-1.37388
23098416,-1.31239
23098417,-1.15421
23098418,-1.12992
23098419,-1.15582
23098420,-1.35531
23098421,-1.41501
23098422,-1.30142
23098423,-1.31713
23098424,-1.54525
23098425,-1.64834
23098427,-1.75681
23098428,-1.62499
23098429,-1.79595
23101192,-1.96000
23101193,-1.88020
23101194,-1.90403
23101195,-1.93687
23101196,-1.89819
23101197,-1.83013
23101198,-1.87633
23101199,-1.84317
23101200,-1.87350
23101201,-1.97000
23101202,-1.98500
23101212,-1.92500
23101213,-1.87750
23101214,-1.70772
23101215,-1.62644
23101216,-1.68580
23101217,-1.56245
23101218,-1.54805
23101219,-1.62107
23101220,-1.81913
23101221,-1.66105
23101222,-1.48130
23101223,-1.51327
23101224,-1.46771
23101225,-1.46064
23101226,-1.40756
23101227,-1.46311
23101228,-1.47926
23101229,-1.43105
23101230,-1.42228
23101231,-1.49242
23101232,-1.72976
23101233,-1.32262
23101234,-0.87057
23101235,-0.83142
23101236,-0.94276
23101237,-0.85625
23101238,-0.71126
23101239,-0.72147
23101240,-0.73433
23101241,-0.72972
23101242,-0.68142
23101243,-0.61042
23101244,-0.78598
23101245,-1.03505
23101246,-1.29457
23101248,-1.30462
23101249,-1.47558
23101250,-1.62550
23101251,-1.60817
23101252,-1.43406
23101253,-1.57939
23101254,-1.64357
23101255,-1.67505
23101256,-1.59802
23101257,-1.59473
23101258,-1.60783
23101259,-1.41263
23101260,-1.33726
23101261,-1.25996
23101262,-1.07381
23101263,-1.09817
23101264,-1.34607
23101265,-1.36301
23101266,-1.37811
23101267,-1.46783
23101268,-1.47073
23101269,-1.53281
23101270,-1.44085
23101271,-1.44680
23104030,-1.99500
23104031,-1.98083
23104032,-1.90714
23104033,-1.91333
23104034,-1.78616
23104035,-1.71269
23104036,-1.86065
23104037,-1.86601
23104038,-1.91667
23104039,-1.95600
23104049,-1.84900
23104050,-1.76552
23104051,-1.69075
23104052,-1.52970
23104053,-1.56449
23104054,-1.62890
23104055,-1.55078
23104056,-1.46081
23104057,-1.44258
23104058,-1.54860
23104059,-1.55563
23104060,-1.51465
23104061,-1.53642
23104062,-1.52028
23104063,-1.55161
23104064,-1.47566
23104065,-1.40240
23104066,-1.38736
23104067,-1.51030
23104068,-1.38236
23104069,-1.50745
23104070,-1.81667
23104071,-1.52491
23104072,-1.09637
23104073,-0.79530
23104074,-1.10124
23104075,-0.88243
23104076,-0.72755
23104077,-0.63411
23104078,-0.80689
23104079,-0.91672
23104080,-0.67213
23104081,-0.46976
23104082,-0.80448
23104083,-1.08307
23104084,-1.15287
23104085,-1.17746
23104086,-1.25445
23104087,-1.44212
23104088,-1.70682
23104089,-1.71430
23104090,-1.61587
23104091,-1.65221
23104092,-1.75463
23104093,-1.65565
23104094,-1.72361
23104095,-1.80782
23104096,-1.45065
23104097,-1.35341
23104098,-1.28411
23104099,-1.29362
23104100,-1.22949
23104101,-1.31973
23104102,-1.39593
23104103,-1.44689
23104104,-1.72250
23104105,-1.49612
23104106,-1.53669
23104107,-1.66938
23104108,-1.61687
23106864,-1.92625
23106865,-1.89794
23106866,-1.86692
23106867,-1.86392
23106868,-1.84577
23106869,-1.83857
23106870,-1.91786
23106871,-1.88555
23106872,-1.90242
23106873,-1.93929
23106874,-1.90688
23106878,-1.97750
23106879,-1.90333
23106880,-1.93000
23106881,-1.65917
23106882,-1.55251
23106883,-1.45151
23106884,-1.23783
23106885,-1.48047
23106886,-1.46070
23106887,-1.49711
23106888,-1.49702
23106889,-1.46466
23106890,-1.59155
23106891,-1.57199
23106892,-1.42605
23106893,-1.32641
23106894,-1.43475
23106895,-1.46377
23106896,-1.52387
23106897,-1.54903
23106898,-1.54269
23106899,-1.61988
23106900,-1.51247
23106901,-1.59674
23106902,-1.49279
23106903,-1.69287
23106904,-1.36578
23106905,-1.02252
23106906,-1.09038
23106907,-0.98868
23106908,-0.72606
23106909,-0.61171
23106910,-0.74111
23106911,-0.62267
23106912,-0.49576
23106913,-0.50316
23106914,-0.78615
23106915,-1.03681
23106916,-1.13602
23106917,-1.19748
23106918,-1.25832
23106919,-1.57654
23106920,-1.74759
23106921,-1.71896
23106922,-1.63271
23106923,-1.59048
23106924,-1.59791
23106925,-1.59450
23106926,-1.64534
23106927,-1.61747
23106928,-1.38475
23106929,-1.37153
23106930,-1.35201
23106931,-1.40580
23106936,-1.65934
23106937,-1.51422
23106938,-1.54830
23109690,-1.91833
23109691,-1.93214
23109692,-1.95643
23109693,-1.89988
23109694,-1.89487
23109695,-1.86917
23109696,-1.92722
23109697,-1.90331
23109698,-1.86482
23109699,-1.87073
23109700,-1.88599
23109701,-1.92652
23109702,-1.99000
23109703,-1.94167
23109704,-1.77047
23109705,-1.77312
23109706,-1.88209
23109707,-1.55406
23109708,-1.30757
23109709,-1.29623
23109710,-1.46300
23109711,-1.54263
23109712,-1.49820
23109713,-1.49408
23109714,-1.48849
23109715,-1.53647
23109716,-1.40091
23109717,-1.54356
23109718,-1.41311
23109719,-1.32986
23109720,-1.47168
23109721,-1.60862
23109722,-1.75340
23109723,-1.71503
23109724,-1.61707
23109725,-1.64528
23109726,-1.61225
23109727,-1.73119
23109728,-1.60622
23109729,-1.50562
23109730,-1.26131
23109731,-1.20631
23109732,-1.18341
23109733,-1.13469
23109734,-0.77566
23109735,-0.80410
23109736,-0.76772
23109737,-0.62802
23109738,-0.49594
23109739,-0.41395
23109740,-0.71642
23109741,-1.05089
23109742,-1.35203
23109743,-1.21792
23109744,-1.39210
23109745,-1.53442
23109746,-1.65622
23109747,-1.67719
23109748,-1.52402
23109749,-1.49064
23109750,-1.48012
23109751,-1.55758
23109752,-1.53450
23109753,-1.59451
23109754,-1.42120
23109755,-1.28850
23109756,-1.54216
23109757,-1.85024
23109760,-1.56684
23109761,-1.69605
23109762,-1.70750
23112513,-1.90750
23112514,-1.83780
23112515,-1.90000
23112516,-1.98500
23112517,-1.94250
23112518,-1.91550
23112519,-1.92688
23112520,-1.89833
23112521,-1.89159
23112522,-1.92333
23112523,-1.97500
23112524,-1.88969
23112525,-1.74647
23112526,-1.80276
23112527,-1.49215
23112528,-1.21171
23112529,-1.27830
23112530,-1.46635
23112531,-1.38424
23112532,-1.46620
23112533,-1.58272
23112534,-1.53793
23112535,-1.57740
23112536,-1.49229
23112537,-1.64064
23112538,-1.50181
23112539,-1.51383
23112540,-1.58050
23112541,-1.77538
23112542,-1.77975
23112543,-1.62765
23112544,-1.66144
23112545,-1.70731
23112546,-1.78267
23112547,-1.74136
23112548,-1.76606
23112549,-1.37967
23112550,-1.20614
23112551,-1.13987
23112552,-1.10173
23112553,-1.26600
23112554,-0.90944
23112555,-0.95831
23112556,-0.86913
23112557,-0.69795
23112558,-0.54174
23112559,-0.63191
23112560,-0.71486
23112561,-0.95566
23112562,-1.12314
23112563,-1.36510
23112564,-1.37546
23112565,-1.47291
23112566,-1.61090
23112567,-1.58442
23112568,-1.35398
23112569,-1.43500
23112570,-1.34318
23112571,-1.50963
23112572,-1.51639
23112573,-1.58525
23112574,-1.36777
23112575,-1.40353
23112576,-1.59925
23112577,-1.79534
23112578,-1.79672
23112579,-1.68577
23112580,-1.67458
23112581,-1.83928
23112584,-1.84750
23112585,-1.76154
23112586,-1.81830
23112587,-1.96250
23115326,-1.97000
23115327,-1.93682
23115328,-1.82941
23115329,-1.90228
23115330,-1.95083
23115331,-1.96250
23115332,-1.98750
23115333,-1.95962
23115334,-1.90610
23115335,-1.87246
23115336,-1.89147
23115337,-1.93875
23115338,-1.91483
23115339,-1.86025
23115340,-1.89569
23115341,-1.52759
23115342,-1.07085
23115343,-1.10733
23115344,-1.15703
23115345,-1.13074
23115346,-1.41728
23115347,-1.61023
23115348,-1.50060
23115349,-1.55921
23115350,-1.53284
23115351,-1.57003
23115352,-1.55575
23115353,-1.57293
23115354,-1.55567
23115355,-1.76794
23115356,-1.48212
23115357,-0.96083
23115358,-0.96196
23115359,-1.20969
23115360,-1.52545
23115361,-1.60177
23115362,-1.64682
23115363,-1.52804
23115364,-1.20648
23115365,-1.11376
23115366,-1.16804
23115367,-1.20445
23115368,-1.13171
23115369,-0.97399
23115370,-0.75014
23115371,-0.57859
23115372,-0.56732
23115373,-0.63830
23115374,-0.53890
23115375,-0.71166
23115376,-1.03770
23115377,-1.46455
23115378,-1.43978
23115379,-1.54264
23115380,-1.75295
23115381,-1.75504
23115382,-1.53154
23115383,-1.44905
23115384,-1.45403
23115385,-1.58035
23115386,-1.52074
23115387,-1.59151
23115388,-1.57568
23115389,-1.43906
23115390,-1.60119
23115391,-1.67330
23115392,-1.73547
23115393,-1.76055
23115398,-1.97500
23115400,-1.92500
23118132,-1.93833
23118133,-1.99500
23118134,-1.92000
23118135,-1.87856
23118136,-1.90108
23118137,-1.83824
23118138,-1.90985
23118139,-1.96250
23118140,-1.92900
23118141,-1.84250
23118142,-1.92500
23118143,-1.88444
23118144,-1.90125
23118145,-1.92945
23118146,-1.92450
23118147,-1.88545
23118148,-1.88229
23118149,-1.81867
23118150,-1.26315
23118151,-1.16923
23118152,-1.18951
23118153,-1.21617
23118154,-1.40929
23118155,-1.57269
23118156,-1.51659
23118157,-1.52593
23118158,-1.49256
23118159,-1.51175
23118160,-1.47411
23118161,-1.50447
23118162,-1.55195
23118163,-1.56359
23118164,-1.26096
23118165,-1.18720
23118166,-1.24385
23118167,-1.01807
23118168,-0.98768
23118169,-1.29492
23118170,-1.56219
23118171,-1.61860
23118172,-1.56981
23118173,-1.38838
23118174,-1.26788
23118175,-1.09401
23118176,-1.04873
23118177,-0.76788
23118178,-0.54141
23118179,-0.47783
23118180,-0.53778
23118181,-0.56422
23118182,-0.54919
23118183,-0.77153
23118184,-1.16516
23118185,-1.57854
23118186,-1.70473
23118190,-1.75336
23118191,-1.65762
23118192,-1.49810
23118193,-1.56259
23118194,-1.59960
23118195,-1.60331
23118196,-1.72530
23118197,-1.67095
23118198,-1.68034
23118199,-1.79758
23118200,-1.84494
23118201,-1.84623
23120937,-1.96500
23120938,-2.00000
23120939,-1.87837
23120940,-1.84755
23120941,-1.90746
23120942,-1.87478
23120943,-1.92734
23120944,-1.92971
23120945,-1.94495
23120946,-1.92233
23120947,-1.92676
23120948,-1.92711
23120949,-1.93600
23120950,-1.94732
23120951,-1.90236
23120952,-1.69346
23120953,-1.26394
23120954,-1.33820
23120955,-1.41716
23120956,-1.32903
23120957,-1.52948
23120958,-1.46950
23120959,-1.46979
23120960,-1.42767
23120961,-1.21659
23120962,-1.35687
23120963,-1.39655
23120964,-1.35668
23120965,-1.40639
23120966,-1.25134
23120967,-1.26923
23120968,-1.00893
23120969,-0.72623
23120970,-1.22812
23120971,-1.22307
23120972,-1.31213
23120973,-1.63916
23120974,-1.52915
23120975,-1.51583
23120976,-1.28291
23120977,-1.26440
23120978,-1.21174
23120979,-0.89943
23120980,-0.78458
23120981,-0.65693
23120982,-0.70219
23120983,-0.71602
23120984,-0.64666
23120985,-0.84601
23120986,-1.33900
23120987,-1.70129
23120992,-1.88542
23120993,-1.87553
23120994,-1.62887
23120995,-1.56413
23120996,-1.62418
23120997,-1.78244
23120998,-1.69508
23120999,-1.65830
23121000,-1.71782
23123735,-1.85735
23123736,-1.88697
23123737,-1.89386
23123738,-1.77262
23123739,-1.85290
23123740,-1.91458
23123741,-1.92775
23123742,-1.95538
23123743,-1.94361
23123744,-1.91756
23123745,-1.94083
23123746,-1.90609
23123747,-1.93252
23123748,-1.80631
23123749,-1.38567
23123750,-1.44559
23123751,-1.42319
23123752,-1.21890
23123753,-1.39140
23123754,-1.35589
23123755,-1.38759
23123756,-1.32734
23123757,-1.10799
23123758,-1.03158
23123759,-1.06295
23123760,-0.99335
23123761,-1.02587
23123762,-0.99276
23123763,-0.70563
23123764,-0.48629
23123765,-0.87563
23123766,-1.10317
23123767,-1.26193
23123768,-1.17835
23123769,-1.31174
23123770,-1.33212
23123771,-1.37217
23123772,-1.33808
23123773,-1.18211
23123774,-1.08726
23123775,-0.84745
23123776,-0.84338
23123777,-0.73414
23123778,-0.62814
23123779,-0.74697
23123780,-0.84998
23123781,-1.00724
23123782,-1.38291
23123783,-1.56445
23123788,-1.96278
23123789,-1.72235
23123790,-1.75787
23123791,-1.75023
23123792,-1.75280
23123793,-1.87400
23123794,-1.82589
23123795,-1.76791
23123796,-1.79936
23123797,-1.91000
23126520,-1.95000
23126521,-1.84000
23126522,-1.79833
23126523,-1.92000
23126524,-1.76050
23126525,-1.82247
23126526,-1.82623
23126527,-1.86215
23126528,-1.76041
23126529,-1.83254
23126530,-1.77759
23126531,-1.83322
23126532,-1.86106
23126533,-1.82952
23126534,-1.67792
23126535,-1.47085
23126536,-1.64620
23126537,-1.78657
23126538,-1.62022
23126539,-1.31011
23126540,-1.45759
23126541,-1.38855
23126542,-1.10405
23126543,-1.32497
23126544,-1.23167
23126545,-1.15844
23126546,-1.22214
23126547,-0.96432
23126548,-1.17135
23126549,-1.09445
23126550,-0.86246
23126551,-0.56258
23126552,-0.74649
23126553,-0.54929
23126554,-0.74666
23126555,-1.01272
23126556,-1.04739
23126557,-0.92445
23126558,-0.89623
23126559,-1.00466
23126560,-1.16189
23126561,-1.39032
23126562,-1.39911
23126563,-1.28469
23126564,-1.19022
23126565,-0.98607
23126566,-0.80479
23126567,-0.66167
23126568,-0.73204
23126569,-0.79344
23126570,-1.06929
23126571,-1.25481
23126572,-1.39994
23126573,-1.55031
23126579,-1.88286
23126580,-1.73000
23126587,-1.91625
23126588,-1.91000
23129305,-1.85312
23129306,-1.81638
23129307,-1.88758
23129308,-1.68313
23129309,-1.81396
23129310,-1.83593
23129311,-1.80165
23129312,-1.78872
23129313,-1.78806
23129314,-1.79024
23129315,-1.76650
23129316,-1.59532
23129317,-1.61681
23129318,-1.11475
23129319,-1.10943
23129320,-1.17262
23129321,-1.48763
23129322,-1.19975
23129323,-1.23398
23129324,-1.28289
23129325,-1.11732
23129326,-0.98779
23129327,-1.10869
23129328,-1.08735
23129329,-1.02437
23129330,-1.09428
23129331,-0.78531
23129332,-0.83300
23129333,-1.08647
23129334,-0.76853
23129335,-0.50633
23129336,-0.30299
23129337,-0.53683
23129338,-0.63817
23129339,-0.77748
23129340,-0.96474
23129341,-0.89131
23129342,-0.89001
23129343,-1.01295
23129344,-1.13208
23129345,-1.08861
23129346,-1.19392
23129347,-1.01744
23129348,-0.92912
23129349,-0.85874
23129350,-0.88062
23129351,-0.95082
23129352,-0.88119
23129353,-0.96435
23129354,-1.11526
23129355,-1.19257
23129356,-1.28384
23129357,-1.44048
23129358,-1.52965
23129362,-1.93500
23132084,-1.84422
23132085,-1.72818
23132086,-1.63022
23132087,-1.60221
23132088,-1.69315
23132089,-1.73640
23132090,-1.64186
23132091,-1.72159
23132092,-1.72156
23132093,-1.65891
23132094,-1.34192
23132095,-1.19501
23132096,-0.95646
23132097,-0.73803
23132098,-1.02412
23132099,-1.26453
23132100,-1.17418
23132101,-1.10601
23132102,-1.11689
23132103,-0.94302
23132104,-1.00483
23132105,-1.11834
23132106,-1.00367
23132107,-1.05107
23132108,-1.11501
23132109,-0.91126
23132110,-0.48572
23132111,-0.59110
23132112,-0.51933
23132113,-0.22687
23132114,-0.14316
23132115,-0.44809
23132116,-0.53910
23132117,-0.64297
23132118,-0.83404
23132119,-0.98327
23132120,-0.92130
23132121,-1.00379
23132122,-0.95991
23132123,-1.00650
23132124,-0.95104
23132125,-1.04753
23132126,-1.07707
23132127,-1.03967
23132128,-1.14365
23132129,-1.23388
23132130,-1.36795
23132131,-1.32830
23132132,-1.30939
23132133,-1.46627
23132134,-1.46292
23132135,-1.44039
23132136,-1.45398
23132138,-1.80906
23132140,-1.99500
23132152,-1.89463
23132153,-1.84217
23134857,-1.74987
23134858,-1.67179
23134859,-1.58806
23134860,-1.68555
23134861,-1.79073
23134862,-1.67958
23134863,-1.73317
23134864,-1.70424
23134865,-1.39071
23134866,-1.21565
23134867,-1.13681
23134868,-0.77456
23134869,-0.79501
23134870,-1.05949
23134871,-1.21849
23134872,-1.11646
23134873,-1.03242
23134874,-1.12452
23134875,-0.94929
23134876,-0.85049
23134877,-0.71866
23134878,-0.80598
23134879,-0.64699
23134880,-1.09000
23134881,-0.75634
23134882,-0.39213
23134883,-0.41017
23134884,-0.48989
23134885,-0.22408
23134886,-0.18280
23134887,-0.34497
23134888,-0.41578
23134889,-0.74475
23134890,-0.61524
23134891,-1.03192
23134892,-0.87476
23134893,-1.02188
23134894,-1.04289
23134895,-0.94327
23134896,-1.00810
23134897,-1.19598
23134898,-1.35306
23134899,-1.37350
23134900,-1.51808
23134901,-1.39501
23134902,-1.44512
23134903,-1.46883
23134904,-1.55462
23134905,-1.61412
23134906,-1.71109
23134907,-1.66348
23134908,-1.64107
23134909,-1.67103
23134910,-1.79187
23134911,-1.87835
23134919,-1.78375
23134924,-1.91948
23134925,-1.99500
23137623,-1.87000
23137624,-1.79744
23137625,-1.74522
23137626,-1.56248
23137627,-1.73641
23137628,-1.74682
23137629,-1.64775
23137630,-1.60693
23137631,-1.17607
23137632,-0.91573
23137633,-0.79682
23137634,-0.86018
23137635,-1.01178
23137636,-1.00981
23137637,-1.06371
23137638,-1.10682
23137639,-1.05635
23137640,-1.03177
23137641,-0.89076
23137642,-0.77360
23137643,-0.70576
23137644,-0.57404
23137645,-0.35492
23137646,-0.67958
23137647,-0.42172
23137648,-0.51036
23137649,-0.34077
23137650,-0.26129
23137651,-0.15244
23137652,-0.13712
23137653,-0.19425
23137654,-0.48228
23137655,-0.72725
23137656,-0.82548
23137657,-0.80179
23137658,-0.90928
23137659,-1.18411
23137660,-1.32764
23137661,-1.20084
23137662,-1.25955
23137663,-1.56372
23137664,-1.67348
23137665,-1.74736
23137666,-1.87833
23137669,-1.82337
23137670,-1.75138
23137671,-1.71184
23137672,-1.80246
23137673,-1.81385
23137674,-1.70729
23137675,-1.66614
23137676,-1.73739
23137677,-1.71800
23137678,-1.98439
23137679,-1.92000
23137682,-1.89333
23137683,-1.84375
23137684,-1.78752
23137685,-1.83699
23137686,-1.94500
23140384,-1.99000
23140385,-1.94573
23140386,-1.86053
23140387,-1.78139
23140388,-1.76334
23140389,-1.63151
23140390,-1.52026
23140391,-1.13993
23140392,-0.71724
23140393,-0.75932
23140394,-0.88664
23140395,-0.99938
23140396,-1.04160
23140397,-0.96224
23140398,-1.13838
23140399,-1.12069
23140400,-1.05558
23140401,-0.80512
23140402,-0.80489
23140403,-0.68509
23140404,-0.37045
23140405,-0.35896
23140406,-0.37678
23140407,-0.47611
23140408,-0.60297
23140409,-0.29582
23140410,-0.16461
23140411,-0.18916
23140412,-0.10732
23140413,-0.30669
23140414,-0.53736
23140415,-0.75584
23140416,-0.85953
23140417,-0.85210
23140418,-0.92906
23140419,-1.34274
23140420,-1.60127
23140421,-1.81937
23140422,-1.80345
23140424,-1.86000
23140432,-1.83857
23140433,-1.91267
23140434,-1.80930
23140435,-1.79021
23140436,-1.76133
23140437,-1.61901
23140438,-1.69328
23140439,-1.69685
23140440,-1.74040
